seed,n_train,n_test,n_local_train,n_users,score_name,score,time,id_user,n_local_iterations,policy,data_name,network_topology,type_sequence,BN_Structure
10,15,45,15,7,global,-0.5213388983346806,26,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5252587916356862,26,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,26,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.45349249976298117,27,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5370236350156414,27,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5674703253976923,27,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,27,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.365827185913978,28,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5221795824610115,28,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5373588940928516,28,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,28,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5703367244835655,29,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5118903850267649,29,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5108155993798835,29,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,29,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5933212870897591,30,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5319605181503079,30,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5167821052645165,30,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,30,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4874413067014627,31,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5115145270288673,31,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5034017352437188,31,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,31,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.51919877863639,32,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5149194337963907,32,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.500197552376569,32,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,32,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4022471776211988,33,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5138011337619267,33,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5193795958605258,33,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,33,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4333578599639684,34,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5327262428255986,34,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5664340883945346,34,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,34,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.35653764254876286,35,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5163551257833057,35,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.532833397832314,35,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,35,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5626253520518838,36,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.505593475493298,36,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5041863922327727,36,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,36,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5932170433555369,37,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5283746426769774,37,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5132588664769728,37,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,37,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4784727175730858,38,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5054666930539851,38,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.498354175068506,38,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,38,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.513748954069525,39,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5097406142840702,39,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.49526402943927206,39,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,39,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.39789202491485204,40,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.509305095048353,40,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5170882416878303,40,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,40,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4181367936564438,41,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5310111594181558,41,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5680492436821835,41,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,41,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.3512311080362055,42,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5125542671041838,42,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5305156252833488,42,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,42,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5573044402709983,43,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.501304669831327,43,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5000277372660666,43,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,43,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5916425765282579,44,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5270387182945121,44,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.512474626132336,44,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,44,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4723809248450231,45,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5011030019423258,45,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.49557638902354706,45,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,45,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5101471417344122,46,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5060245036249987,46,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.49230250808932335,46,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,46,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.3943145326548295,47,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5063144699624589,47,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5165617513437395,47,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,47,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4060464122242768,48,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5304867653407255,48,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.570809982635419,48,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,48,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.347946910529457,49,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5096885354832873,49,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5291704872328812,49,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,49,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5532208367297137,50,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4980279671270646,50,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.49711870992272084,50,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,50,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5891437808071185,51,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5269090621899759,51,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.513121720787627,51,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,51,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.46792269425258504,52,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4976425082187455,52,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.49400128126473936,52,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,52,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5074960328128518,53,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5030676001108874,53,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.4903264796063556,53,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,53,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.3911291529719995,54,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5041740174962014,54,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5169451679749686,54,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,54,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.39609801204208356,55,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5305791290609922,55,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5740486877771118,55,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,55,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.3457539423885199,56,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5073119599969991,56,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5282345622365796,56,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,56,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5498168693205258,57,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4953457688637975,57,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.4948748046376623,57,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,57,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5861822214570549,58,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5275200468889197,58,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.514570684483585,58,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4838251827750923,58,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.46446233105610013,59,2,1,info,data/iris.csv,Given,Given,NB
